full_path,is_directory,name,id,Franchise Name,PRIMARYKEY,,,,,Date Last Mod,Size,Folder
C:\Users\mille\MinerU\Compass_Margaritaville_LLC_FDD_2024_ID636441.pdf-7006b615-3176-45c9-8c19-701c614729a1\54aadac6-d54d-409a-b3df-d5876b085ca0_content_list.json,FALSE,54aadac6-d54d-409a-b3df-d5876b085ca0_content_list.json,636441,Compass Margaritaville LLC,224,,,,,4/2/2025 5:50,1163000,Compass_Margaritaville_LLC_FDD_2024_ID636441.pdf-7006b615-3176-45c9-8c19-701c614729a1
C:\Users\mille\MinerU\Complete_Music_Inc_FDD_2024_ID635541.pdf-6fe0287a-acf8-41c0-b383-7e67ec52806c\13bcd47d-9b54-466d-a0ee-b1c183a3b2da_content_list.json,FALSE,13bcd47d-9b54-466d-a0ee-b1c183a3b2da_content_list.json,635541,Complete Music Inc,225,,,,,4/2/2025 5:52,511794,Complete_Music_Inc_FDD_2024_ID635541.pdf-6fe0287a-acf8-41c0-b383-7e67ec52806c
C:\Users\mille\MinerU\Conserva_Irrigation_Franchisor_LLC_FDD_2025_ID637675.pdf-3ba8b1d5-84b2-467b-ba8e-8b0db4580533\8e062a2f-83b6-4e91-ac65-d5dc870fd518_content_list.json,FALSE,8e062a2f-83b6-4e91-ac65-d5dc870fd518_content_list.json,637675,Conserva Irrigation Franchisor LLC,226,,,,,4/2/2025 5:40,807794,Conserva_Irrigation_Franchisor_LLC_FDD_2025_ID637675.pdf-3ba8b1d5-84b2-467b-ba8e-8b0db4580533
C:\Users\mille\MinerU\Cookie_Advantage_Inc_FDD_2024_ID635529.pdf-9f8ae7fb-2de5-47fe-ac7b-bec489f38121\80622832-dcd1-411c-92bc-2cf7eb752812_content_list.json,FALSE,80622832-dcd1-411c-92bc-2cf7eb752812_content_list.json,635529,Cookie Advantage Inc,227,,,,,4/2/2025 5:40,587053,Cookie_Advantage_Inc_FDD_2024_ID635529.pdf-9f8ae7fb-2de5-47fe-ac7b-bec489f38121
C:\Users\mille\MinerU\COOKIE_CUTTERS_FRANCHISING_INC_FDD_2024_ID635672.pdf-6f91f359-0da2-4f09-816b-214885aac122\5b9d785b-ead4-40b1-9408-d83a1451ed9c_content_list.json,FALSE,5b9d785b-ead4-40b1-9408-d83a1451ed9c_content_list.json,635672,COOKIE CUTTERS FRANCHISING INC,228,,,,,4/2/2025 5:00,660853,COOKIE_CUTTERS_FRANCHISING_INC_FDD_2024_ID635672.pdf-6f91f359-0da2-4f09-816b-214885aac122
C:\Users\mille\MinerU\Cool_Binz_International_LLC_FDD_2024_ID635813.pdf-c2cc1bc3-6a17-4b5d-9650-4393f1cb1cff\fe39598a-7153-4ac2-9398-bc0e9319269e_content_list.json,FALSE,fe39598a-7153-4ac2-9398-bc0e9319269e_content_list.json,635813,Cool Binz International LLC,229,,,,,4/2/2025 5:39,768178,Cool_Binz_International_LLC_FDD_2024_ID635813.pdf-c2cc1bc3-6a17-4b5d-9650-4393f1cb1cff
C:\Users\mille\MinerU\Coopers_Scoopers_LLC_FDD_2025_ID637692.pdf-ad8be589-03c0-44f9-9e7a-674bff62c27e\8710399f-74cc-42c3-9ef5-a57cf27e0153_content_list.json,FALSE,8710399f-74cc-42c3-9ef5-a57cf27e0153_content_list.json,637692,Coopers Scoopers LLC,230,,,,,4/2/2025 5:38,322595,Coopers_Scoopers_LLC_FDD_2025_ID637692.pdf-ad8be589-03c0-44f9-9e7a-674bff62c27e
C:\Users\mille\MinerU\Copier_Consulting_Franchising_LLC_FDD_2025_ID637685.pdf-10ccce93-89f1-44c3-8a7f-e61c2a2dcd52\b7e9edfe-021a-49b6-9406-a0d42f11b7be_content_list.json,FALSE,b7e9edfe-021a-49b6-9406-a0d42f11b7be_content_list.json,637685,Copier Consulting Franchising LLC,231,,,,,4/2/2025 5:42,324717,Copier_Consulting_Franchising_LLC_FDD_2025_ID637685.pdf-10ccce93-89f1-44c3-8a7f-e61c2a2dcd52
C:\Users\mille\MinerU\Corcoran_Group_LLC_FDD_2024_ID635595.pdf-1da45086-4d58-46e9-b9c7-424cf768bda1\fb66ded6-6698-4cbf-ad1a-f94786fd06e9_content_list.json,FALSE,fb66ded6-6698-4cbf-ad1a-f94786fd06e9_content_list.json,635595,Corcoran Group LLC,232,,,,,4/2/2025 5:45,971789,Corcoran_Group_LLC_FDD_2024_ID635595.pdf-1da45086-4d58-46e9-b9c7-424cf768bda1
C:\Users\mille\MinerU\CoreLife_Eatery_Franchisor_LLC_FDD_2024_ID636197.pdf-8425351d-5854-4da2-aebc-1c633ceb0c89\ded5ab8a-76f8-49e8-91ed-17c670a12fb0_content_list.json,FALSE,ded5ab8a-76f8-49e8-91ed-17c670a12fb0_content_list.json,636197,CoreLife Eatery Franchisor LLC,233,,,,,4/2/2025 5:47,887849,CoreLife_Eatery_Franchisor_LLC_FDD_2024_ID636197.pdf-8425351d-5854-4da2-aebc-1c633ceb0c89
C:\Users\mille\MinerU\Cottage_Inn_Franchisor_LLC_FDD_2024_ID637343.pdf-20e68986-412f-4e7b-bd05-f48174239575\ae6bc192-d262-46b2-99bc-f3f5b9d35704_content_list.json,FALSE,ae6bc192-d262-46b2-99bc-f3f5b9d35704_content_list.json,637343,Cottage Inn Franchisor LLC,234,,,,,4/2/2025 5:45,595469,Cottage_Inn_Franchisor_LLC_FDD_2024_ID637343.pdf-20e68986-412f-4e7b-bd05-f48174239575
C:\Users\mille\MinerU\Counselor_Realty_Franchising_Inc_FDD_2024_ID636287.pdf-194da2e5-79d3-4909-819e-65beaf6ffc52\678413fe-e630-46de-9824-bf5c3f0999ac_content_list.json,FALSE,678413fe-e630-46de-9824-bf5c3f0999ac_content_list.json,636287,Counselor Realty Franchising Inc,235,,,,,4/2/2025 5:43,204325,Counselor_Realty_Franchising_Inc_FDD_2024_ID636287.pdf-194da2e5-79d3-4909-819e-65beaf6ffc52
C:\Users\mille\MinerU\COUNTRY_VISIONS_INC_FDD_2024_ID635487.pdf-80065d33-ec27-48f2-8c27-b8192fd5b2b0\f34d8016-5c64-407e-b535-732aa3b4d34a_content_list.json,FALSE,f34d8016-5c64-407e-b535-732aa3b4d34a_content_list.json,635487,COUNTRY VISIONS INC,236,,,,,4/2/2025 4:42,657401,COUNTRY_VISIONS_INC_FDD_2024_ID635487.pdf-80065d33-ec27-48f2-8c27-b8192fd5b2b0
C:\Users\mille\MinerU\COUSINS_SUBS_SYSTEMS_INC_FDD_2024_ID.pdf-6de99ba0-b738-4201-8c2c-e46c277eca37\1330f640-3428-47ff-9f69-6032b850ecef_content_list.json,FALSE,1330f640-3428-47ff-9f69-6032b850ecef_content_list.json,,COUSINS SUBS SYSTEMS INC,237,,,,,4/2/2025 4:47,743036,COUSINS_SUBS_SYSTEMS_INC_FDD_2024_ID.pdf-6de99ba0-b738-4201-8c2c-e46c277eca37
C:\Users\mille\MinerU\Coverall_North_America_Inc_FDD_2024_ID635539.pdf-0c96e858-0ff8-4aa1-8c12-910eab82ba3d\8aceab91-81f8-461e-bedb-61ff98289620_content_list.json,FALSE,8aceab91-81f8-461e-bedb-61ff98289620_content_list.json,635539,Coverall North America Inc,238,,,,,4/2/2025 6:38,1618931,Coverall_North_America_Inc_FDD_2024_ID635539.pdf-0c96e858-0ff8-4aa1-8c12-910eab82ba3d
C:\Users\mille\MinerU\CPK_Franchise_Inc_FDD_2024_ID636458.pdf-2b8fdfda-1656-4614-a75e-bb782939db6a\292d51bb-5599-479b-8506-2e9d2341b1ba_content_list.json,FALSE,292d51bb-5599-479b-8506-2e9d2341b1ba_content_list.json,636458,CPK Franchise Inc,239,,,,,4/2/2025 4:45,875304,CPK_Franchise_Inc_FDD_2024_ID636458.pdf-2b8fdfda-1656-4614-a75e-bb782939db6a
C:\Users\mille\MinerU\CP_Franchising_LLC_FDD_2024_ID636176.pdf-d0f627e7-1ad7-4b17-828b-9296299298bc\95b81475-a967-49e4-8d6a-04ba87067602_content_list.json,FALSE,95b81475-a967-49e4-8d6a-04ba87067602_content_list.json,636176,CP Franchising LLC,240,,,,,4/2/2025 5:24,768991,CP_Franchising_LLC_FDD_2024_ID636176.pdf-d0f627e7-1ad7-4b17-828b-9296299298bc
C:\Users\mille\MinerU\Crafty_Crab_Franchising_LLC_FDD_2024_ID636787.pdf-f0456645-2480-460d-a257-7b8ce32d909e\435443d8-9f82-47e1-914a-d64fb859ca75_content_list.json,FALSE,435443d8-9f82-47e1-914a-d64fb859ca75_content_list.json,636787,Crafty Crab Franchising LLC,241,,,,,4/2/2025 5:48,1141034,Crafty_Crab_Franchising_LLC_FDD_2024_ID636787.pdf-f0456645-2480-460d-a257-7b8ce32d909e
C:\Users\mille\MinerU\Crave_Cookies_Franchising_LLC_FDD_2024_ID635922.pdf-fc89892b-6a62-471b-805b-04f77cdc5feb\e37e2ddf-b471-42c1-9541-54679793e66f_content_list.json,FALSE,e37e2ddf-b471-42c1-9541-54679793e66f_content_list.json,635922,Crave Cookies Franchising LLC,242,,,,,4/2/2025 5:45,418091,Crave_Cookies_Franchising_LLC_FDD_2024_ID635922.pdf-fc89892b-6a62-471b-805b-04f77cdc5feb
C:\Users\mille\MinerU\Crave_Franchising_LLC_FDD_2024_ID636003.pdf-e807be5c-65dc-42fd-b2de-86e2c9fb816e\c1f37b84-2783-47fa-b280-0e6586fc30ce_content_list.json,FALSE,c1f37b84-2783-47fa-b280-0e6586fc30ce_content_list.json,636003,Crave Franchising LLC,243,,,,,4/2/2025 5:47,779773,Crave_Franchising_LLC_FDD_2024_ID636003.pdf-e807be5c-65dc-42fd-b2de-86e2c9fb816e
C:\Users\mille\MinerU\Creatif_Franchising_LLC_FDD_2024_ID637388.pdf-b70c8e96-5588-44b6-bfca-e41a89f70e90\eb430a0a-59db-4360-a2b1-10937ac2d836_content_list.json,FALSE,eb430a0a-59db-4360-a2b1-10937ac2d836_content_list.json,637388,Creatif Franchising LLC,244,,,,,4/2/2025 5:47,636896,Creatif_Franchising_LLC_FDD_2024_ID637388.pdf-b70c8e96-5588-44b6-bfca-e41a89f70e90
C:\Users\mille\MinerU\Creative_Colors_International_Inc_FDD_2024_ID636162.pdf-6b1514a9-fdec-4194-ac8a-e8eafa004ab7\4d9f2cde-1ac0-40e2-8443-45c6a634c913_content_list.json,FALSE,4d9f2cde-1ac0-40e2-8443-45c6a634c913_content_list.json,636162,Creative Colors International Inc,245,,,,,4/2/2025 5:49,735937,Creative_Colors_International_Inc_FDD_2024_ID636162.pdf-6b1514a9-fdec-4194-ac8a-e8eafa004ab7
C:\Users\mille\MinerU\Crestcom_International_LLC_FDD_2024_ID635776.pdf-75a808f4-facb-42cd-a2ae-ddc6468799f9\3200e5d1-663e-4426-b2d8-d2c82ded7814_content_list.json,FALSE,3200e5d1-663e-4426-b2d8-d2c82ded7814_content_list.json,635776,Crestcom International LLC,246,,,,,4/2/2025 5:48,757883,Crestcom_International_LLC_FDD_2024_ID635776.pdf-75a808f4-facb-42cd-a2ae-ddc6468799f9
C:\Users\mille\MinerU\CRESTCOM_INTERNATIONAL_LLC_FDD_2024_ID635777.pdf-5e17aed1-99db-45f3-b3d8-dedeed955165\184ddc5e-9910-40fb-8a40-ff2b3de3a27b_content_list.json,FALSE,184ddc5e-9910-40fb-8a40-ff2b3de3a27b_content_list.json,635777,CRESTCOM INTERNATIONAL LLC,247,,,,,4/2/2025 5:23,833687,CRESTCOM_INTERNATIONAL_LLC_FDD_2024_ID635777.pdf-5e17aed1-99db-45f3-b3d8-dedeed955165
C:\Users\mille\MinerU\Crooked_Pint_LLC_FDD_2024_ID636885.pdf-522befee-7e26-4476-a841-d6846143d10c\d00ba890-5275-41d0-9381-972a44a32c10_content_list.json,FALSE,d00ba890-5275-41d0-9381-972a44a32c10_content_list.json,636885,Crooked Pint LLC,248,,,,,4/2/2025 5:48,620788,Crooked_Pint_LLC_FDD_2024_ID636885.pdf-522befee-7e26-4476-a841-d6846143d10c
C:\Users\mille\MinerU\CROWN_TROPHY_INC_FDD_2024_ID636407.pdf-0e604296-b3b9-4b2f-88d5-b1222a62fbed\20b5b1a3-e742-4bed-8269-6b4d457c8c87_content_list.json,FALSE,20b5b1a3-e742-4bed-8269-6b4d457c8c87_content_list.json,636407,CROWN TROPHY INC,249,,,,,4/2/2025 5:09,627662,CROWN_TROPHY_INC_FDD_2024_ID636407.pdf-0e604296-b3b9-4b2f-88d5-b1222a62fbed
C:\Users\mille\MinerU\CRS_Franchising_LLC_FDD_2024_ID636191.pdf-fb2e5792-d027-4a2e-a5b0-aa6a08d18471\c7ebbd64-eacf-498b-a79d-3390d5cf2d2f_content_list.json,FALSE,c7ebbd64-eacf-498b-a79d-3390d5cf2d2f_content_list.json,636191,CRS Franchising LLC,250,,,,,4/2/2025 5:09,589013,CRS_Franchising_LLC_FDD_2024_ID636191.pdf-fb2e5792-d027-4a2e-a5b0-aa6a08d18471
C:\Users\mille\MinerU\CruiseShipCenters_USA_Inc_FDD_2024_ID635807.pdf-c9deb3d9-48fa-4db4-a3cd-d8a3f2b26709\15cf87c8-be70-4cf9-b573-c73d58d3bd5e_content_list.json,FALSE,15cf87c8-be70-4cf9-b573-c73d58d3bd5e_content_list.json,635807,CruiseShipCenters USA Inc,251,,,,,4/2/2025 5:48,816412,CruiseShipCenters_USA_Inc_FDD_2024_ID635807.pdf-c9deb3d9-48fa-4db4-a3cd-d8a3f2b26709
C:\Users\mille\MinerU\Cruisin_Tikis_International_Inc_FDD_2024_ID636516.pdf-bb1f1a7c-5040-4a2a-9ac7-9036f14389c8\df4f1610-015c-4533-9497-046e92c22c6e_content_list.json,FALSE,df4f1610-015c-4533-9497-046e92c22c6e_content_list.json,636516,Cruisin Tikis International Inc,252,,,,,4/2/2025 5:51,530725,Cruisin_Tikis_International_Inc_FDD_2024_ID636516.pdf-bb1f1a7c-5040-4a2a-9ac7-9036f14389c8
C:\Users\mille\MinerU\Crunch_Franchising_LLC_FDD_2024_ID.pdf-4710897c-4727-40a5-a57c-248e5ce639e0\4e0ee6fa-a7a9-4800-b88c-26f793139047_content_list.json,FALSE,4e0ee6fa-a7a9-4800-b88c-26f793139047_content_list.json,,Crunch Franchising LLC,253,,,,,4/2/2025 5:50,1008115,Crunch_Franchising_LLC_FDD_2024_ID.pdf-4710897c-4727-40a5-a57c-248e5ce639e0
C:\Users\mille\MinerU\CTG_Franchise_LLC_FDD_2024_ID.pdf-a2a2b06b-c22f-48b1-a68e-bf0997bffa36\86b9c424-d43a-4973-8af3-5b81a4ba41df_content_list.json,FALSE,86b9c424-d43a-4973-8af3-5b81a4ba41df_content_list.json,,CTG Franchise LLC,254,,,,,4/2/2025 5:20,685712,CTG_Franchise_LLC_FDD_2024_ID.pdf-a2a2b06b-c22f-48b1-a68e-bf0997bffa36
C:\Users\mille\MinerU\CT_Franchising_Systems_Inc_FDD_2024_ID635914.pdf-d007110a-1063-41fe-8481-86cbba868b95\be133159-aeb6-4986-87fe-79ec0f4cfe6e_content_list.json,FALSE,be133159-aeb6-4986-87fe-79ec0f4cfe6e_content_list.json,635914,CT Franchising Systems Inc,255,,,,,4/2/2025 5:19,709157,CT_Franchising_Systems_Inc_FDD_2024_ID635914.pdf-d007110a-1063-41fe-8481-86cbba868b95
C:\Users\mille\MinerU\CULLIGAN_INTERNATIONAL_COMPANY_FDD_2024_ID636722.pdf-67adabb1-34d3-4197-9af6-e98db7c6acb7\f5103838-804c-4c98-9818-a3708c8c8d05_content_list.json,FALSE,f5103838-804c-4c98-9818-a3708c8c8d05_content_list.json,636722,CULLIGAN INTERNATIONAL COMPANY,256,,,,,4/2/2025 5:20,808865,CULLIGAN_INTERNATIONAL_COMPANY_FDD_2024_ID636722.pdf-67adabb1-34d3-4197-9af6-e98db7c6acb7
C:\Users\mille\MinerU\CULVER_FRANCHISING_SYSTEM_LLC_FDD_2024_ID635652.pdf-93edc557-d0cc-49b5-b04f-c8ab508e4e5a\b2e52f6a-b14e-47b6-8b21-4c6c4aefc435_content_list.json,FALSE,b2e52f6a-b14e-47b6-8b21-4c6c4aefc435_content_list.json,635652,CULVER FRANCHISING SYSTEM LLC,257,,,,,4/2/2025 5:23,854297,CULVER_FRANCHISING_SYSTEM_LLC_FDD_2024_ID635652.pdf-93edc557-d0cc-49b5-b04f-c8ab508e4e5a
C:\Users\mille\MinerU\CWE_American_LLC_FDD_2024_ID636445.pdf-c4a171a7-7f69-4668-899b-6559e7272cb5\03154c69-03d9-477c-a837-04ba054fccc7_content_list.json,FALSE,03154c69-03d9-477c-a837-04ba054fccc7_content_list.json,636445,CWE American LLC,258,,,,,4/2/2025 5:22,938889,CWE_American_LLC_FDD_2024_ID636445.pdf-c4a171a7-7f69-4668-899b-6559e7272cb5
C:\Users\mille\MinerU\Cyberbacker_International_Inc_FDD_2024_ID637039.pdf-477119c3-cc6f-42ea-b0f5-aaa5bff3c75d\fd8de029-e490-47e5-8bcf-37c96b495136_content_list.json,FALSE,fd8de029-e490-47e5-8bcf-37c96b495136_content_list.json,637039,Cyberbacker International Inc,259,,,,,4/2/2025 5:48,705072,Cyberbacker_International_Inc_FDD_2024_ID637039.pdf-477119c3-cc6f-42ea-b0f5-aaa5bff3c75d
C:\Users\mille\MinerU\CyberGlobal_USA_LLC_FDD_2024_ID637556.pdf-ce87b5b2-a4df-4362-90e3-4230b877b412\46d46b38-2375-4779-8c0b-42d1e5fd5b23_content_list.json,FALSE,46d46b38-2375-4779-8c0b-42d1e5fd5b23_content_list.json,637556,CyberGlobal USA LLC,260,,,,,4/2/2025 5:50,495508,CyberGlobal_USA_LLC_FDD_2024_ID637556.pdf-ce87b5b2-a4df-4362-90e3-4230b877b412
C:\Users\mille\MinerU\CycleBar_Franchising_SPV_LLC_FDD_2024_ID635697.pdf-ba856c7a-a183-4f90-abd9-f36722091807\3b15831f-4ac4-46db-9125-492a2afa1ea3_content_list.json,FALSE,3b15831f-4ac4-46db-9125-492a2afa1ea3_content_list.json,635697,CycleBar Franchising SPV LLC,261,,,,,4/2/2025 5:50,872546,CycleBar_Franchising_SPV_LLC_FDD_2024_ID635697.pdf-ba856c7a-a183-4f90-abd9-f36722091807
C:\Users\mille\MinerU\D-BAT_Academies_LLC_FDD_2024_ID636831.pdf-00116492-3c05-4afe-9e34-8db99995ca82\46eab888-ead1-4017-aa86-c830f58867be_content_list.json,FALSE,46eab888-ead1-4017-aa86-c830f58867be_content_list.json,636831,D-BAT Academies LLC,262,,,,,4/2/2025 5:52,826720,D-BAT_Academies_LLC_FDD_2024_ID636831.pdf-00116492-3c05-4afe-9e34-8db99995ca82
C:\Users\mille\MinerU\D1_Sports_Franchise_LLC_FDD_2024_ID636141.pdf-d0c606f0-ee5a-46ef-a357-91caa8229f6c\120d54b6-0e40-4e0d-b876-e2bec8a903e4_content_list.json,FALSE,120d54b6-0e40-4e0d-b876-e2bec8a903e4_content_list.json,636141,D1 Sports Franchise LLC,263,,,,,4/2/2025 5:51,729280,D1_Sports_Franchise_LLC_FDD_2024_ID636141.pdf-d0c606f0-ee5a-46ef-a357-91caa8229f6c
C:\Users\mille\MinerU\DaaBIN_Store_Franchising_LLC_FDD_2024_ID637163.pdf-b6279408-abb2-4335-ad92-c642ef12d971\c0fa5714-ec25-4d08-bfbd-67912fd856e3_content_list.json,FALSE,c0fa5714-ec25-4d08-bfbd-67912fd856e3_content_list.json,637163,DaaBIN Store Franchising LLC,264,,,,,4/2/2025 5:55,404621,DaaBIN_Store_Franchising_LLC_FDD_2024_ID637163.pdf-b6279408-abb2-4335-ad92-c642ef12d971
C:\Users\mille\MinerU\Daboba_USA_Inc_FDD_2024_ID635430.pdf-567c048a-2afc-407d-b548-8eaad00821a3\9a61a45b-efc3-426d-85e9-d7e8b9cbb0ae_content_list.json,FALSE,9a61a45b-efc3-426d-85e9-d7e8b9cbb0ae_content_list.json,635430,Daboba USA Inc,265,,,,,4/2/2025 5:54,503887,Daboba_USA_Inc_FDD_2024_ID635430.pdf-567c048a-2afc-407d-b548-8eaad00821a3
C:\Users\mille\MinerU\Daddys_Chicken_Shack_Franchising_LLC_FDD_2024_ID636772.pdf-8b9b87e9-c75b-4705-b827-383138d5a676\813b11af-d72e-41c2-bdfe-2946fed720f5_content_list.json,FALSE,813b11af-d72e-41c2-bdfe-2946fed720f5_content_list.json,636772,Daddys Chicken Shack Franchising LLC,266,,,,,4/2/2025 5:55,567688,Daddys_Chicken_Shack_Franchising_LLC_FDD_2024_ID636772.pdf-8b9b87e9-c75b-4705-b827-383138d5a676
C:\Users\mille\MinerU\Daekyo_America_Inc_FDD_2024_ID635463.pdf-cd13286f-d88b-4f31-abff-2434d4efed4d\838f346a-18c4-44ed-b70e-4d768afc0707_content_list.json,FALSE,838f346a-18c4-44ed-b70e-4d768afc0707_content_list.json,635463,Daekyo America Inc,267,,,,,4/2/2025 6:02,664380,Daekyo_America_Inc_FDD_2024_ID635463.pdf-cd13286f-d88b-4f31-abff-2434d4efed4d
C:\Users\mille\MinerU\Dahan_Hospitality_Group_LLC_FDD_2024_ID636816.pdf-9844d749-82e4-4898-8de9-26d2c081c576\4e87bc7c-0fbb-4bb8-964c-fd6619b1595f_content_list.json,FALSE,4e87bc7c-0fbb-4bb8-964c-fd6619b1595f_content_list.json,636816,Dahan Hospitality Group LLC,268,,,,,4/2/2025 5:55,396274,Dahan_Hospitality_Group_LLC_FDD_2024_ID636816.pdf-9844d749-82e4-4898-8de9-26d2c081c576
C:\Users\mille\MinerU\Daisyco_Inc_FDD_2024_ID.pdf-0b4bcb0f-046f-451d-a8d4-851f6708d622\a41d30ad-e6be-482c-b5a5-75a5f90ddc0b_content_list.json,FALSE,a41d30ad-e6be-482c-b5a5-75a5f90ddc0b_content_list.json,,Daisyco Inc,269,,,,,4/2/2025 5:57,580596,Daisyco_Inc_FDD_2024_ID.pdf-0b4bcb0f-046f-451d-a8d4-851f6708d622
C:\Users\mille\MinerU\Daves_Hot_Chicken_Franchise_Co_LLC_FDD_2024_ID635461.pdf-eda40dd1-9b10-4f14-bda2-7bb170840bb3\e8a54ac2-6ae8-4321-8f5e-c7a13dbb0137_content_list.json,FALSE,e8a54ac2-6ae8-4321-8f5e-c7a13dbb0137_content_list.json,635461,Daves Hot Chicken Franchise Co LLC,270,,,,,4/2/2025 5:59,1034538,Daves_Hot_Chicken_Franchise_Co_LLC_FDD_2024_ID635461.pdf-eda40dd1-9b10-4f14-bda2-7bb170840bb3
C:\Users\mille\MinerU\DB_Franchise_LLC_FDD_2024_ID.pdf-997716cb-4f30-4f8a-8600-c58bbd9d3af9\314e11c8-9669-4539-834a-712726568454_content_list.json,FALSE,314e11c8-9669-4539-834a-712726568454_content_list.json,,DB Franchise LLC,271,,,,,4/2/2025 5:51,1039512,DB_Franchise_LLC_FDD_2024_ID.pdf-997716cb-4f30-4f8a-8600-c58bbd9d3af9
C:\Users\mille\MinerU\DDSmatch_Franchise_LLC_FDD_2024_ID636821.pdf-af0c1f9d-7b86-4da7-88e1-4c04a7d64e4d\11a853a4-cf5a-4bbb-a16d-4a892a2db3f4_content_list.json,FALSE,11a853a4-cf5a-4bbb-a16d-4a892a2db3f4_content_list.json,636821,DDSmatch Franchise LLC,272,,,,,4/2/2025 5:54,402357,DDSmatch_Franchise_LLC_FDD_2024_ID636821.pdf-af0c1f9d-7b86-4da7-88e1-4c04a7d64e4d
C:\Users\mille\MinerU\Dealer_Specialties_International_Inc_FDD_2024_ID636660.pdf-26aa0843-a766-4f5c-ae06-1dbf9219220e\5a2f42f5-3be5-4d9e-bbdc-2f7b870965cb_content_list.json,FALSE,5a2f42f5-3be5-4d9e-bbdc-2f7b870965cb_content_list.json,636660,Dealer Specialties International Inc,273,,,,,4/2/2025 5:56,442327,Dealer_Specialties_International_Inc_FDD_2024_ID636660.pdf-26aa0843-a766-4f5c-ae06-1dbf9219220e
C:\Users\mille\MinerU\Deck_Medic_Inc_FDD_2024_ID636627.pdf-5da77ad1-cef9-4d9e-afd0-59787775ae37\1a666dd0-06bb-4296-bd44-5acc46b929ff_content_list.json,FALSE,1a666dd0-06bb-4296-bd44-5acc46b929ff_content_list.json,636627,Deck Medic Inc,274,,,,,4/2/2025 6:02,775198,Deck_Medic_Inc_FDD_2024_ID636627.pdf-5da77ad1-cef9-4d9e-afd0-59787775ae37
C:\Users\mille\MinerU\Decorating_Den_Systems_Inc_FDD_2024_ID635974.pdf-6e191f8e-6477-4c8b-aec1-4731a9e16b70\7456317f-d29f-4ac0-b7df-41c77158a9fb_content_list.json,FALSE,7456317f-d29f-4ac0-b7df-41c77158a9fb_content_list.json,635974,Decorating Den Systems Inc,275,,,,,4/2/2025 6:02,633091,Decorating_Den_Systems_Inc_FDD_2024_ID635974.pdf-6e191f8e-6477-4c8b-aec1-4731a9e16b70
C:\Users\mille\MinerU\Decor_Group_Franchising_LLC_FDD_2025_ID637597.pdf-905d44b6-fa40-40e7-8d8c-efc12fa8ff04\ccbfef80-3e0c-4c26-9b32-a4f2592e94c3_content_list.json,FALSE,ccbfef80-3e0c-4c26-9b32-a4f2592e94c3_content_list.json,637597,Decor Group Franchising LLC,276,,,,,4/2/2025 5:58,751536,Decor_Group_Franchising_LLC_FDD_2025_ID637597.pdf-905d44b6-fa40-40e7-8d8c-efc12fa8ff04
C:\Users\mille\MinerU\Deer_Solution_Franchising_LLC_FDD_2024_ID635996.pdf-d7dc8197-07bf-47e2-82b5-e3c59c40b25e\0aedfc47-6d92-4ab0-9a30-54384b22d480_content_list.json,FALSE,0aedfc47-6d92-4ab0-9a30-54384b22d480_content_list.json,635996,Deer Solution Franchising LLC,277,,,,,4/2/2025 6:03,807827,Deer_Solution_Franchising_LLC_FDD_2024_ID635996.pdf-d7dc8197-07bf-47e2-82b5-e3c59c40b25e
C:\Users\mille\MinerU\Degree_Wellness_Franchise_LLC_FDD_2024_ID636837.pdf-d00a29ea-61a4-44de-9f0d-8b86b7acc35e\fd6ec52b-f07f-4cb1-8f70-fa3e36be621f_content_list.json,FALSE,fd6ec52b-f07f-4cb1-8f70-fa3e36be621f_content_list.json,636837,Degree Wellness Franchise LLC,278,,,,,4/2/2025 6:02,729886,Degree_Wellness_Franchise_LLC_FDD_2024_ID636837.pdf-d00a29ea-61a4-44de-9f0d-8b86b7acc35e
C:\Users\mille\MinerU\Deli_Management_Inc_FDD_2024_ID635783.pdf-f051b6d8-3350-452b-8949-d10e14fb8dbd\ffc7b5f2-b9b2-4d18-966f-8930e182ab28_content_list.json,FALSE,ffc7b5f2-b9b2-4d18-966f-8930e182ab28_content_list.json,635783,Deli Management Inc,279,,,,,4/2/2025 6:06,1092835,Deli_Management_Inc_FDD_2024_ID635783.pdf-f051b6d8-3350-452b-8949-d10e14fb8dbd
C:\Users\mille\MinerU\DEL_TACO_LLC_FDD_2024_ID635396.pdf-592a335c-1711-445f-a924-7e87c9f5ac2b\683d2ae5-bb95-4ae1-a6b0-070d0e346cea_content_list.json,FALSE,683d2ae5-bb95-4ae1-a6b0-070d0e346cea_content_list.json,635396,DEL TACO LLC,280,,,,,4/2/2025 5:52,1109053,DEL_TACO_LLC_FDD_2024_ID635396.pdf-592a335c-1711-445f-a924-7e87c9f5ac2b
C:\Users\mille\MinerU\Dentsmart_LLC_FDD_2024_ID637526.pdf-badbade4-e278-4d4a-a0bb-d5c8d4a37620\84d97ac9-442b-441f-a8e8-6e57d4fac316_content_list.json,FALSE,84d97ac9-442b-441f-a8e8-6e57d4fac316_content_list.json,637526,Dentsmart LLC,281,,,,,4/2/2025 6:02,631702,Dentsmart_LLC_FDD_2024_ID637526.pdf-badbade4-e278-4d4a-a0bb-d5c8d4a37620
